Firm_ID,Year,ESG_Score,Overall_Compliance,final_esg_risk_score,alert_level
MFG0044,2023,65.89666666666666,Compliant,20.462000000000003,Low Risk
MFG0097,2019,67.99666666666666,Compliant,19.202000000000005,Low Risk
MFG0042,2022,69.85666666666667,Non-Compliant,31.286,Low Risk
MFG0227,2022,70.39666666666666,Compliant,17.762000000000004,Low Risk
MFG0262,2020,69.43,Non-Compliant,31.541999999999994,Low Risk
MFG0167,2020,66.95333333333333,Non-Compliant,46.228,Warning
MFG0436,2023,61.48666666666667,Non-Compliant,36.308,Low Risk
MFG0279,2023,69.67,Non-Compliant,31.397999999999996,Low Risk
MFG0089,2020,68.08333333333333,Non-Compliant,32.35,Low Risk
MFG0379,2020,68.62333333333333,Compliant,18.825999999999997,Low Risk
MFG0178,2022,71.37333333333333,Compliant,17.176,Low Risk
MFG0427,2020,60.00666666666666,Non-Compliant,37.196000000000005,Low Risk
MFG0403,2021,68.0,Compliant,19.2,Low Risk
MFG0197,2019,70.34333333333332,Compliant,17.794000000000008,Low Risk
MFG0307,2020,68.60333333333334,Non-Compliant,32.038,Low Risk
MFG0267,2023,66.28333333333333,Compliant,20.23,Low Risk
MFG0268,2021,65.35666666666667,Non-Compliant,47.186,Warning
MFG0074,2023,68.63,Compliant,18.822000000000003,Low Risk
MFG0008,2021,64.93666666666667,Non-Compliant,47.438,Warning
MFG0408,2020,58.79,Non-Compliant,37.926,Low Risk
MFG0476,2019,64.60666666666667,Non-Compliant,34.436,Low Risk
MFG0297,2023,68.94666666666667,Compliant,18.631999999999994,Low Risk
MFG0164,2021,78.94,Compliant,12.636000000000001,Low Risk
MFG0485,2022,72.82000000000001,Compliant,16.307999999999996,Low Risk
MFG0085,2020,74.07666666666667,Compliant,15.553999999999998,Low Risk
MFG0072,2019,65.69333333333333,Non-Compliant,33.784000000000006,Low Risk
MFG0055,2020,67.44000000000001,Compliant,19.53599999999999,Low Risk
MFG0393,2022,65.13,Non-Compliant,34.122,Low Risk
MFG0047,2019,65.77666666666667,Non-Compliant,33.733999999999995,Low Risk
MFG0399,2022,70.45666666666666,Compliant,17.726000000000003,Low Risk
MFG0432,2020,64.64666666666666,Compliant,21.212000000000003,Low Risk
MFG0238,2021,68.87333333333333,Compliant,18.676,Low Risk
MFG0104,2020,66.58666666666666,Non-Compliant,33.248000000000005,Low Risk
MFG0210,2020,66.8,Compliant,19.92,Low Risk
MFG0042,2020,73.07333333333332,Non-Compliant,29.35600000000001,Low Risk
MFG0316,2023,75.22333333333334,Compliant,14.865999999999993,Low Risk
MFG0468,2022,61.11666666666667,Non-Compliant,49.730000000000004,Warning
MFG0454,2022,75.69333333333334,Compliant,14.583999999999994,Low Risk
MFG0268,2022,72.68,Non-Compliant,29.592,Low Risk
MFG0386,2023,66.83666666666667,Non-Compliant,33.098,Low Risk
MFG0263,2021,70.71999999999998,Compliant,17.56800000000001,Low Risk
MFG0336,2020,78.19,Compliant,13.086,Low Risk
MFG0387,2021,78.91333333333334,Compliant,12.651999999999996,Low Risk
MFG0365,2023,70.91,Compliant,17.454,Low Risk
MFG0259,2022,65.69333333333334,Non-Compliant,33.78399999999999,Low Risk
MFG0283,2020,73.42999999999999,Compliant,15.942000000000004,Low Risk
MFG0114,2019,76.72333333333333,Compliant,13.966000000000003,Low Risk
MFG0363,2019,56.78666666666666,Non-Compliant,52.328,Warning
MFG0040,2021,67.14333333333333,Non-Compliant,32.914,Low Risk
MFG0486,2022,66.63666666666666,Compliant,20.018000000000004,Low Risk
MFG0417,2019,71.92,Non-Compliant,30.048000000000002,Low Risk
MFG0220,2021,62.806666666666665,Non-Compliant,48.716,Warning
MFG0129,2023,68.8,Non-Compliant,31.92,Low Risk
MFG0008,2021,67.67333333333333,Non-Compliant,32.596000000000004,Low Risk
MFG0101,2021,76.94666666666667,Compliant,13.831999999999995,Low Risk
MFG0416,2021,69.47333333333333,Compliant,18.316000000000003,Low Risk
MFG0380,2020,61.63666666666666,Compliant,23.018,Low Risk
MFG0176,2021,67.76,Compliant,19.343999999999998,Low Risk
MFG0107,2021,71.30333333333333,Compliant,17.218000000000004,Low Risk
MFG0101,2020,78.14999999999999,Compliant,13.110000000000005,Low Risk
MFG0260,2020,77.07000000000001,Compliant,13.757999999999996,Low Risk
MFG0478,2023,66.12,Non-Compliant,33.528,Low Risk
MFG0454,2022,61.21666666666666,Non-Compliant,36.470000000000006,Low Risk
MFG0366,2019,68.86333333333333,Non-Compliant,31.882000000000005,Low Risk
MFG0246,2019,69.60333333333334,Compliant,18.237999999999996,Low Risk
MFG0275,2021,72.21,Non-Compliant,29.874000000000002,Low Risk
MFG0032,2023,65.90333333333332,Non-Compliant,33.65800000000001,Low Risk
MFG0137,2021,72.79666666666667,Compliant,16.322,Low Risk
MFG0012,2019,67.94333333333333,Compliant,19.234,Low Risk
MFG0395,2020,78.80666666666667,Compliant,12.715999999999996,Low Risk
MFG0302,2022,73.17,Compliant,16.098,Low Risk
MFG0375,2023,69.67,Compliant,18.197999999999997,Low Risk
MFG0016,2020,68.47,Compliant,18.918,Low Risk
MFG0129,2022,73.50666666666667,Compliant,15.895999999999994,Low Risk
MFG0063,2023,66.91333333333334,Compliant,19.851999999999993,Low Risk
MFG0109,2023,68.47000000000001,Compliant,18.917999999999992,Low Risk
MFG0375,2019,73.68333333333334,Compliant,15.789999999999997,Low Risk
MFG0021,2020,75.57000000000001,Compliant,14.657999999999994,Low Risk
MFG0158,2023,79.04333333333334,Compliant,12.573999999999998,Low Risk
MFG0269,2023,62.05,Compliant,22.77,Low Risk
MFG0162,2022,81.44666666666667,Compliant,11.131999999999996,Low Risk
MFG0260,2019,60.52333333333333,Non-Compliant,36.886,Low Risk
MFG0412,2021,71.07666666666667,Compliant,17.354,Low Risk
MFG0102,2019,59.426666666666655,Non-Compliant,50.74400000000001,Warning
MFG0223,2021,75.05,Non-Compliant,28.17,Low Risk
MFG0059,2020,77.46333333333332,Compliant,13.522000000000006,Low Risk
MFG0247,2020,78.28666666666668,Compliant,13.027999999999993,Low Risk
MFG0128,2023,80.42333333333335,Compliant,11.745999999999992,Low Risk
MFG0283,2020,71.44,Compliant,17.136,Low Risk
MFG0325,2023,68.22333333333334,Compliant,19.065999999999992,Low Risk
MFG0025,2019,67.26333333333334,Compliant,19.642,Low Risk
MFG0131,2020,75.00333333333333,Non-Compliant,28.198,Low Risk
MFG0353,2019,75.29333333333334,Compliant,14.823999999999998,Low Risk
MFG0196,2019,71.26333333333334,Compliant,17.241999999999997,Low Risk
MFG0281,2020,65.52,Compliant,20.688000000000002,Low Risk
MFG0404,2019,62.153333333333336,Non-Compliant,49.108000000000004,Warning
MFG0418,2020,62.22333333333333,Non-Compliant,35.866,Low Risk
MFG0154,2020,71.74333333333334,Compliant,16.953999999999997,Low Risk
MFG0382,2020,66.33666666666666,Non-Compliant,33.398,Low Risk
MFG0133,2021,68.83333333333333,Compliant,18.700000000000003,Low Risk
MFG0227,2019,69.40333333333334,Compliant,18.357999999999997,Low Risk
MFG0189,2022,72.76333333333334,Compliant,16.342,Low Risk
MFG0476,2020,67.55,Compliant,19.470000000000002,Low Risk
MFG0477,2019,75.98666666666666,Compliant,14.408000000000001,Low Risk
MFG0265,2023,70.98333333333333,Compliant,17.41,Low Risk
MFG0372,2020,71.59666666666665,Compliant,17.04200000000001,Low Risk
MFG0486,2020,74.71333333333332,Compliant,15.172000000000004,Low Risk
MFG0434,2022,63.51666666666667,Non-Compliant,35.089999999999996,Low Risk
MFG0134,2021,78.36666666666667,Compliant,12.979999999999995,Low Risk
MFG0211,2021,74.06666666666668,Compliant,15.559999999999993,Low Risk
MFG0060,2020,80.57333333333334,Compliant,11.655999999999997,Low Risk
MFG0428,2019,62.68666666666667,Compliant,22.387999999999998,Low Risk
MFG0377,2023,70.92,Compliant,17.447999999999997,Low Risk
MFG0395,2023,72.87333333333333,Compliant,16.276,Low Risk
MFG0450,2019,68.58,Compliant,18.852,Low Risk
MFG0431,2020,63.623333333333335,Non-Compliant,48.226,Warning
MFG0364,2023,68.64333333333333,Non-Compliant,32.014,Low Risk
MFG0364,2021,62.41333333333333,Non-Compliant,35.752,Low Risk
MFG0457,2019,67.49,Non-Compliant,32.706,Low Risk
MFG0213,2022,74.34333333333332,Compliant,15.394000000000007,Low Risk
MFG0216,2020,66.35666666666667,Non-Compliant,33.385999999999996,Low Risk
MFG0226,2019,61.12666666666667,Non-Compliant,36.523999999999994,Low Risk
MFG0470,2023,73.36999999999999,Compliant,15.978000000000005,Low Risk
MFG0131,2020,64.63000000000001,Compliant,21.221999999999994,Low Risk
MFG0076,2021,56.70333333333334,Non-Compliant,52.378,Warning
MFG0476,2020,71.44333333333333,Compliant,17.134000000000004,Low Risk
MFG0286,2020,69.08,Non-Compliant,31.752000000000002,Low Risk
MFG0474,2021,60.68,Non-Compliant,49.992000000000004,Warning
MFG0496,2021,74.82666666666667,Compliant,15.104,Low Risk
MFG0277,2020,69.53000000000002,Compliant,18.28199999999999,Low Risk
MFG0156,2021,70.38666666666667,Compliant,17.767999999999997,Low Risk
MFG0248,2019,66.32333333333334,Compliant,20.205999999999996,Low Risk
MFG0218,2021,77.25999999999999,Compliant,13.644000000000005,Low Risk
MFG0190,2021,71.18333333333334,Compliant,17.289999999999996,Low Risk
MFG0417,2020,61.36666666666667,Non-Compliant,36.38,Low Risk
MFG0469,2019,61.59666666666667,Non-Compliant,36.242,Low Risk
MFG0163,2022,74.50333333333333,Compliant,15.298000000000002,Low Risk
MFG0180,2022,64.42666666666668,Non-Compliant,34.544,Low Risk
MFG0034,2023,66.41666666666667,Compliant,20.149999999999995,Low Risk
MFG0041,2021,69.77333333333333,Compliant,18.136000000000003,Low Risk
MFG0307,2021,70.68333333333332,Non-Compliant,30.790000000000006,Low Risk
MFG0431,2019,67.85333333333332,Non-Compliant,32.48800000000001,Low Risk
MFG0338,2022,72.48,Compliant,16.511999999999997,Low Risk
MFG0314,2023,70.51333333333334,Non-Compliant,30.891999999999996,Low Risk
MFG0075,2019,68.19333333333333,Compliant,19.084000000000003,Low Risk
MFG0441,2021,67.26333333333334,Non-Compliant,46.042,Warning
MFG0279,2022,62.10333333333333,Non-Compliant,35.938,Low Risk
MFG0176,2023,67.43666666666667,Compliant,19.538,Low Risk
MFG0384,2020,66.09666666666666,Non-Compliant,33.542,Low Risk
MFG0150,2022,71.16666666666667,Compliant,17.299999999999997,Low Risk
MFG0273,2023,76.17999999999999,Non-Compliant,27.492000000000004,Low Risk
MFG0325,2019,66.42666666666666,Compliant,20.144000000000002,Low Risk
MFG0108,2020,66.77666666666667,Non-Compliant,33.134,Low Risk
MFG0139,2023,76.25,Non-Compliant,27.450000000000003,Low Risk
MFG0350,2023,61.866666666666674,Non-Compliant,49.28,Warning
MFG0271,2021,53.89000000000001,Non-Compliant,67.26599999999999,Warning
MFG0347,2022,67.43333333333334,Non-Compliant,32.739999999999995,Low Risk
MFG0419,2021,65.60000000000001,Non-Compliant,33.839999999999996,Low Risk
MFG0289,2020,69.17,Compliant,18.497999999999998,Low Risk
MFG0212,2023,64.52666666666666,Non-Compliant,34.48400000000001,Low Risk
MFG0381,2021,69.13333333333334,Compliant,18.519999999999996,Low Risk
MFG0272,2022,76.62,Compliant,14.027999999999997,Low Risk
MFG0418,2020,68.05666666666667,Compliant,19.165999999999997,Low Risk
MFG0066,2019,67.93,Non-Compliant,32.44199999999999,Low Risk
MFG0483,2021,62.4,Non-Compliant,35.76,Low Risk
MFG0424,2020,65.17666666666666,Compliant,20.894000000000002,Low Risk
MFG0248,2019,75.10666666666667,Compliant,14.935999999999998,Low Risk
MFG0156,2021,61.68333333333333,Non-Compliant,36.190000000000005,Low Risk
MFG0047,2020,66.13,Compliant,20.322000000000003,Low Risk
MFG0423,2020,65.99,Compliant,20.406000000000002,Low Risk
MFG0454,2021,69.87,Compliant,18.077999999999996,Low Risk
MFG0201,2020,71.45,Non-Compliant,30.33,Low Risk
MFG0148,2023,54.38666666666666,Non-Compliant,66.968,Warning
MFG0124,2021,63.52,Non-Compliant,35.088,Low Risk
MFG0001,2020,69.31666666666666,Non-Compliant,31.61,Low Risk
MFG0456,2019,73.92999999999999,Compliant,15.642000000000003,Low Risk
MFG0247,2019,65.17,Non-Compliant,34.098,Low Risk
MFG0343,2023,69.36,Non-Compliant,31.584000000000003,Low Risk
MFG0128,2021,73.15333333333332,Compliant,16.108000000000008,Low Risk
MFG0191,2020,72.50666666666667,Compliant,16.495999999999995,Low Risk
MFG0067,2020,70.56666666666666,Non-Compliant,30.86,Low Risk
MFG0004,2019,67.20666666666666,Non-Compliant,32.876000000000005,Low Risk
MFG0442,2023,65.27666666666666,Non-Compliant,34.034000000000006,Low Risk
MFG0409,2019,67.04,Compliant,19.775999999999996,Low Risk
MFG0303,2019,64.89999999999999,Non-Compliant,34.260000000000005,Low Risk
MFG0294,2023,65.93333333333334,Compliant,20.439999999999998,Low Risk
MFG0143,2021,67.98333333333333,Compliant,19.209999999999997,Low Risk
MFG0191,2020,71.26333333333334,Non-Compliant,30.442,Low Risk
MFG0021,2021,80.17999999999999,Compliant,11.892000000000005,Low Risk
MFG0227,2022,74.05,Compliant,15.57,Low Risk
MFG0313,2022,62.82333333333333,Non-Compliant,48.706,Warning
MFG0117,2022,65.69333333333334,Non-Compliant,33.78399999999999,Low Risk
MFG0437,2023,77.56666666666666,Compliant,13.460000000000003,Low Risk
MFG0302,2019,73.39,Compliant,15.966,Low Risk
MFG0142,2021,61.24333333333334,Compliant,23.253999999999994,Low Risk
MFG0484,2020,66.85000000000001,Non-Compliant,33.089999999999996,Low Risk
MFG0460,2022,77.81666666666668,Compliant,13.309999999999993,Low Risk
MFG0401,2021,57.46666666666667,Non-Compliant,51.92,Warning
MFG0039,2022,70.67666666666666,Compliant,17.594,Low Risk
MFG0393,2022,65.76,Compliant,20.543999999999997,Low Risk
MFG0355,2020,66.84333333333333,Non-Compliant,33.094,Low Risk
MFG0252,2023,71.87666666666667,Compliant,16.874,Low Risk
MFG0333,2019,75.08,Compliant,14.952,Low Risk
MFG0207,2023,67.06333333333333,Compliant,19.762,Low Risk
MFG0210,2021,66.73666666666666,Non-Compliant,33.158,Low Risk
MFG0115,2023,67.68333333333334,Compliant,19.389999999999997,Low Risk
MFG0225,2021,72.99666666666667,Compliant,16.201999999999998,Low Risk
MFG0134,2021,66.98,Compliant,19.811999999999998,Low Risk
MFG0251,2019,61.54333333333333,Non-Compliant,49.474000000000004,Warning
MFG0219,2020,71.39999999999999,Compliant,17.160000000000004,Low Risk
MFG0407,2019,73.20666666666666,Compliant,16.076,Low Risk
MFG0443,2023,65.74666666666666,Non-Compliant,33.75200000000001,Low Risk
MFG0091,2021,60.09,Non-Compliant,50.346000000000004,Warning
MFG0354,2022,72.64666666666666,Compliant,16.412000000000003,Low Risk
MFG0376,2022,67.56333333333333,Non-Compliant,32.662,Low Risk
MFG0046,2021,73.42,Compliant,15.947999999999999,Low Risk
MFG0038,2019,56.71666666666667,Non-Compliant,39.17,Low Risk
MFG0142,2020,54.50666666666666,Non-Compliant,66.896,Warning
MFG0100,2019,76.09333333333333,Compliant,14.344,Low Risk
MFG0328,2021,62.78333333333333,Non-Compliant,35.53,Low Risk
MFG0190,2021,63.4,Non-Compliant,35.160000000000004,Low Risk
MFG0035,2020,63.25,Non-Compliant,35.25,Low Risk
MFG0147,2023,73.91333333333334,Compliant,15.651999999999994,Low Risk
MFG0030,2023,79.55,Compliant,12.270000000000001,Low Risk
MFG0334,2020,62.71,Non-Compliant,35.574,Low Risk
MFG0084,2023,63.10666666666666,Non-Compliant,35.336000000000006,Low Risk
MFG0369,2022,70.85000000000001,Compliant,17.489999999999995,Low Risk
MFG0281,2023,52.330000000000005,Non-Compliant,68.202,Warning
MFG0424,2023,68.84666666666668,Compliant,18.691999999999993,Low Risk
MFG0344,2023,68.93333333333332,Non-Compliant,31.840000000000003,Low Risk
MFG0270,2022,65.02333333333333,Compliant,20.986000000000004,Low Risk
MFG0154,2023,70.77333333333333,Compliant,17.536000000000005,Low Risk
MFG0102,2022,67.89,Compliant,19.266,Low Risk
MFG0215,2020,74.44,Compliant,15.336,Low Risk
MFG0150,2019,72.73666666666666,Compliant,16.358,Low Risk
MFG0432,2020,77.48,Compliant,13.511999999999997,Low Risk
MFG0083,2019,73.85666666666667,Compliant,15.685999999999998,Low Risk
MFG0110,2020,68.11999999999999,Compliant,19.128000000000004,Low Risk
MFG0435,2019,75.09666666666666,Compliant,14.942,Low Risk
MFG0387,2019,73.04,Compliant,16.175999999999995,Low Risk
MFG0426,2021,60.333333333333336,Non-Compliant,50.2,Warning
MFG0275,2019,65.17666666666666,Compliant,20.894000000000002,Low Risk
MFG0201,2019,72.70333333333333,Compliant,16.378,Low Risk
MFG0284,2021,68.59666666666666,Non-Compliant,32.042,Low Risk
MFG0468,2023,65.76,Compliant,20.543999999999997,Low Risk
MFG0173,2023,70.58666666666667,Non-Compliant,30.848,Low Risk
MFG0327,2021,72.28333333333332,Compliant,16.63000000000001,Low Risk
MFG0206,2022,69.73333333333333,Compliant,18.16,Low Risk
MFG0063,2019,77.41000000000001,Compliant,13.553999999999993,Low Risk
MFG0073,2019,77.90666666666667,Compliant,13.256,Low Risk
MFG0251,2021,70.49333333333333,Compliant,17.704000000000004,Low Risk
MFG0124,2021,78.08,Compliant,13.152000000000001,Low Risk
MFG0375,2022,68.01,Compliant,19.193999999999996,Low Risk
MFG0121,2023,66.95,Compliant,19.83,Low Risk
MFG0275,2020,59.76666666666667,Non-Compliant,37.339999999999996,Low Risk
MFG0431,2023,56.74,Non-Compliant,65.556,Warning
MFG0398,2019,70.88333333333333,Non-Compliant,30.67,Low Risk
MFG0120,2021,69.06333333333333,Compliant,18.562,Low Risk
MFG0422,2022,77.63666666666666,Compliant,13.418000000000006,Low Risk
MFG0437,2023,64.00666666666667,Non-Compliant,34.79599999999999,Low Risk
MFG0317,2022,65.84333333333335,Non-Compliant,33.69399999999999,Low Risk
MFG0164,2023,53.78333333333333,Non-Compliant,67.33,Warning
MFG0424,2019,75.58333333333333,Compliant,14.650000000000002,Low Risk
MFG0465,2020,66.80333333333333,Compliant,19.918000000000003,Low Risk
MFG0286,2022,76.34666666666668,Compliant,14.191999999999993,Low Risk
MFG0265,2022,72.80333333333333,Compliant,16.318,Low Risk
MFG0320,2020,58.02,Non-Compliant,51.588,Warning
MFG0161,2022,76.28333333333333,Non-Compliant,27.43,Low Risk
MFG0376,2022,68.39999999999999,Non-Compliant,32.160000000000004,Low Risk
MFG0308,2023,67.30666666666666,Non-Compliant,32.816,Low Risk
MFG0089,2023,76.52333333333333,Compliant,14.086000000000004,Low Risk
MFG0142,2020,72.52,Compliant,16.488000000000003,Low Risk
MFG0203,2019,65.60666666666667,Non-Compliant,33.836,Low Risk
MFG0309,2022,81.72333333333334,Compliant,10.965999999999994,Low Risk
MFG0227,2019,65.22,Non-Compliant,34.068,Low Risk
MFG0489,2020,72.80666666666667,Compliant,16.315999999999995,Low Risk
MFG0443,2020,67.31333333333333,Non-Compliant,32.812,Low Risk
MFG0334,2023,71.37333333333333,Compliant,17.176,Low Risk
MFG0222,2022,60.89333333333334,Non-Compliant,49.864,Warning
MFG0041,2021,70.17,Compliant,17.898,Low Risk
MFG0196,2020,68.53,Non-Compliant,45.282,Warning
MFG0068,2022,67.16000000000001,Non-Compliant,32.903999999999996,Low Risk
MFG0476,2019,70.31333333333333,Compliant,17.812,Low Risk
MFG0264,2023,77.01666666666667,Non-Compliant,26.990000000000002,Low Risk
MFG0002,2019,75.52,Non-Compliant,27.888000000000005,Low Risk
MFG0361,2020,73.86333333333333,Compliant,15.682000000000002,Low Risk
MFG0125,2020,65.68666666666667,Non-Compliant,33.788,Low Risk
MFG0110,2019,73.49,Compliant,15.906000000000002,Low Risk
MFG0086,2020,73.29333333333334,Compliant,16.023999999999997,Low Risk
MFG0425,2022,75.19666666666666,Compliant,14.882000000000005,Low Risk
MFG0120,2020,65.01333333333334,Non-Compliant,47.391999999999996,Warning
MFG0127,2023,78.91666666666667,Compliant,12.649999999999997,Low Risk
MFG0255,2022,68.92666666666666,Non-Compliant,31.844,Low Risk
MFG0183,2021,72.82666666666665,Compliant,16.304000000000006,Low Risk
MFG0016,2020,66.35666666666667,Non-Compliant,33.385999999999996,Low Risk
MFG0477,2020,67.13,Non-Compliant,32.922000000000004,Low Risk
MFG0062,2023,69.86666666666666,Non-Compliant,31.28,Low Risk
MFG0369,2023,67.04333333333334,Compliant,19.773999999999997,Low Risk
MFG0432,2019,70.22,Compliant,17.868,Low Risk
MFG0158,2019,68.17,Non-Compliant,32.298,Low Risk
MFG0268,2019,69.77333333333333,Non-Compliant,31.336000000000006,Low Risk
MFG0035,2023,65.10666666666667,Non-Compliant,47.336,Warning
MFG0267,2019,67.28666666666668,Non-Compliant,46.02799999999999,Warning
MFG0064,2019,70.56333333333333,Non-Compliant,30.862000000000002,Low Risk
MFG0494,2021,65.98,Non-Compliant,33.611999999999995,Low Risk
MFG0050,2019,69.77999999999999,Non-Compliant,31.332000000000008,Low Risk
MFG0469,2020,72.44666666666666,Compliant,16.532000000000004,Low Risk
MFG0255,2023,57.82333333333333,Non-Compliant,51.706,Warning
MFG0149,2022,66.84666666666666,Non-Compliant,33.092,Low Risk
MFG0325,2021,76.97333333333334,Compliant,13.815999999999994,Low Risk
MFG0304,2023,73.47000000000001,Compliant,15.917999999999992,Low Risk
MFG0276,2023,75.63333333333334,Compliant,14.619999999999996,Low Risk
MFG0357,2020,69.65666666666668,Compliant,18.205999999999992,Low Risk
MFG0451,2019,61.85666666666668,Non-Compliant,36.08599999999999,Low Risk
MFG0172,2020,72.29,Compliant,16.625999999999994,Low Risk
MFG0417,2019,74.73666666666666,Compliant,15.158000000000001,Low Risk
MFG0201,2019,60.82333333333333,Non-Compliant,36.706,Low Risk
MFG0445,2023,69.62333333333333,Non-Compliant,31.426000000000002,Low Risk
MFG0393,2019,67.60666666666667,Non-Compliant,32.635999999999996,Low Risk
MFG0324,2021,72.90666666666665,Compliant,16.256000000000007,Low Risk
MFG0035,2021,76.47333333333334,Compliant,14.115999999999994,Low Risk
MFG0465,2021,68.68333333333334,Non-Compliant,31.989999999999995,Low Risk
MFG0482,2023,66.74,Non-Compliant,33.156000000000006,Low Risk
MFG0216,2020,70.08666666666666,Non-Compliant,31.148000000000003,Low Risk
MFG0480,2022,74.45,Compliant,15.329999999999998,Low Risk
MFG0065,2019,63.71666666666666,Compliant,21.770000000000003,Low Risk
MFG0008,2022,67.02666666666666,Compliant,19.784000000000006,Low Risk
MFG0301,2020,58.47333333333333,Non-Compliant,51.316,Warning
MFG0343,2020,74.14333333333333,Compliant,15.514000000000001,Low Risk
MFG0431,2023,73.14999999999999,Compliant,16.110000000000003,Low Risk
MFG0424,2021,71.26,Non-Compliant,30.443999999999996,Low Risk
MFG0332,2021,68.15333333333332,Compliant,19.108000000000008,Low Risk
MFG0438,2020,65.29,Non-Compliant,34.025999999999996,Low Risk
MFG0076,2023,65.79,Non-Compliant,33.726,Low Risk
MFG0174,2023,60.376666666666665,Non-Compliant,50.17400000000001,Warning
MFG0047,2019,70.10333333333334,Compliant,17.937999999999995,Low Risk
MFG0015,2021,68.86666666666666,Non-Compliant,31.880000000000003,Low Risk
MFG0361,2020,59.00666666666667,Non-Compliant,50.996,Warning
MFG0147,2022,74.74666666666666,Compliant,15.152000000000006,Low Risk
MFG0026,2021,64.83666666666666,Non-Compliant,34.298,Low Risk
MFG0308,2019,63.89333333333334,Non-Compliant,34.864,Low Risk
MFG0093,2023,66.79,Compliant,19.925999999999995,Low Risk
MFG0406,2020,69.51666666666667,Compliant,18.29,Low Risk
MFG0232,2021,68.39,Non-Compliant,32.166,Low Risk
MFG0021,2022,71.50333333333333,Non-Compliant,30.298000000000002,Low Risk
MFG0307,2019,67.32333333333332,Compliant,19.606000000000005,Low Risk
MFG0038,2019,73.97000000000001,Compliant,15.617999999999991,Low Risk
MFG0276,2021,70.19333333333334,Compliant,17.883999999999993,Low Risk
MFG0157,2022,71.09666666666668,Compliant,17.34199999999999,Low Risk
MFG0179,2019,68.61,Compliant,18.834,Low Risk
MFG0132,2020,62.72333333333333,Non-Compliant,35.566,Low Risk
MFG0311,2019,70.68666666666667,Compliant,17.587999999999997,Low Risk
MFG0455,2022,66.81333333333333,Compliant,19.912,Low Risk
MFG0348,2023,70.91666666666667,Compliant,17.449999999999996,Low Risk
MFG0028,2023,60.66333333333333,Non-Compliant,50.00200000000001,Warning
MFG0260,2021,83.72666666666667,Compliant,9.763999999999996,Low Risk
MFG0406,2022,64.11,Non-Compliant,34.734,Low Risk
MFG0076,2019,78.54,Compliant,12.875999999999996,Low Risk
MFG0429,2019,72.43,Compliant,16.541999999999994,Low Risk
MFG0067,2023,63.86333333333332,Non-Compliant,48.08200000000001,Warning
MFG0342,2023,68.96,Compliant,18.624000000000002,Low Risk
MFG0492,2020,74.29,Compliant,15.425999999999995,Low Risk
MFG0194,2023,75.37333333333333,Compliant,14.775999999999998,Low Risk
MFG0472,2020,65.46333333333332,Compliant,20.722000000000005,Low Risk
MFG0162,2019,73.19,Compliant,16.086000000000002,Low Risk
MFG0347,2020,61.60333333333333,Non-Compliant,49.438,Warning
MFG0439,2020,67.00333333333333,Compliant,19.798000000000002,Low Risk
MFG0361,2021,78.81333333333333,Compliant,12.712,Low Risk
MFG0257,2023,65.26333333333334,Non-Compliant,34.042,Low Risk
MFG0072,2020,62.19333333333333,Non-Compliant,35.884,Low Risk
MFG0087,2019,74.41333333333334,Non-Compliant,28.551999999999996,Low Risk
MFG0422,2022,63.653333333333336,Non-Compliant,35.007999999999996,Low Risk
MFG0262,2020,67.99,Compliant,19.206000000000003,Low Risk
MFG0214,2023,81.32,Compliant,11.208000000000004,Low Risk
MFG0153,2021,75.35666666666667,Compliant,14.785999999999998,Low Risk
MFG0210,2019,77.22,Compliant,13.668000000000001,Low Risk
MFG0401,2021,73.37,Compliant,15.977999999999996,Low Risk
MFG0061,2022,74.59333333333332,Compliant,15.244000000000007,Low Risk
MFG0268,2020,71.44333333333333,Compliant,17.134000000000004,Low Risk
MFG0262,2020,62.25333333333333,Non-Compliant,35.848,Low Risk
MFG0218,2023,65.00666666666666,Non-Compliant,34.196000000000005,Low Risk
MFG0283,2020,76.61,Compliant,14.034,Low Risk
MFG0136,2019,65.03333333333333,Non-Compliant,34.18,Low Risk
MFG0467,2022,65.25333333333333,Non-Compliant,34.048,Low Risk
MFG0380,2021,70.99000000000001,Compliant,17.405999999999995,Low Risk
MFG0362,2022,71.10666666666667,Compliant,17.336,Low Risk
MFG0449,2020,68.91333333333334,Compliant,18.651999999999994,Low Risk
MFG0441,2021,73.15333333333332,Compliant,16.108000000000008,Low Risk
MFG0093,2023,67.77666666666666,Non-Compliant,32.534000000000006,Low Risk
MFG0109,2022,68.67,Non-Compliant,31.997999999999998,Low Risk
MFG0241,2021,70.68666666666667,Non-Compliant,30.787999999999997,Low Risk
MFG0355,2021,64.07000000000001,Non-Compliant,34.757999999999996,Low Risk
MFG0424,2021,79.42666666666666,Compliant,12.344000000000003,Low Risk
MFG0142,2019,77.82333333333334,Non-Compliant,26.506,Low Risk
MFG0291,2022,77.93333333333334,Compliant,13.239999999999997,Low Risk
MFG0432,2021,69.30333333333333,Compliant,18.418000000000003,Low Risk
MFG0237,2022,68.83333333333333,Non-Compliant,31.900000000000006,Low Risk
MFG0340,2021,78.31333333333333,Compliant,13.012,Low Risk
MFG0312,2023,66.08333333333333,Compliant,20.35,Low Risk
MFG0177,2023,69.45333333333333,Compliant,18.328,Low Risk
MFG0141,2023,69.43666666666665,Compliant,18.338000000000008,Low Risk
MFG0189,2020,66.72,Non-Compliant,33.168,Low Risk
